Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,date_time,Truck #_clean,material_materials,id_materials,material_clean_materials,direction_materials,id_trucks,truck_number_trucks,trucking_company_trucks,notes_trucks,truck_size_trucks,phone_trucks,license_plate_trucks,active_trucks,truck_number_clean_trucks,id_customers,customer_name_customers,full_address_customers,contact_person_customers,phone_number_customers,notes_customers,job_code_alljobs,job_name_alljobs,customer_alljobs,tax_exempt_alljobs,active_alljobs,source_updated_at_alljobs
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T13:49:00,don08,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,208,DON08,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,don08,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:06:00,gace26,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,239,GACE26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace26,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:09:00,gace36,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,274,GACE36,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace36,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:13:00,don02,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,234,DON02,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,don02,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:16:00,pratt809,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,159,PRATT809,Pratt Trucking,,Axle 4_5,216-633-1766,,True,pratt809,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:22:00,eddy201,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,264,EDDY201,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,eddy201,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $66.00 ,MREX,Rock & Roll Hall of Fame (2577),2577,Bulk Sand (pre-screened) IN,IN,2026-04-10T14:26:00,pratt805,Bulk Sand (pre-screened) IN,20,bulk sand (pre-screened) in,IN,155,PRATT805,Pratt Trucking,,Axle 4_5,216-633-1766,,True,pratt805,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2577,Rock & Roll Hall of Fame(2577),"Mr. Excavator, Inc.",Y,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T07:48:00,dev3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T07:50:00,dev3,Screened Topsoil,22,screened topsoil,OUT,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T08:16:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T08:17:00,dev1,Screened Topsoil,22,screened topsoil,OUT,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 1, $75.00 ,"Empire Paving, LLC",Regency Hospital,Regency Hospital,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T09:04:00,emp729,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,295,EMP729,Empire,,Axle 1,,,True,emp729,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Regency Hospital,Regency Hospital,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Tandem, $90.00 ,InfraSource Construction LLC.,Scottsdale 2261850003,Scottsdale 2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T09:30:00,gan12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,189,GAN12,GANIM COMPANY,,Tandem,,PKE1045,True,gan12,150,InfraSource Construction LLC.,,,,,Scottsdale 2261850003,Scottsdale 2261850003,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 1, $75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,Broken Concrete,IN,2026-04-13T09:55:00,ohio1,Broken Concrete,11,broken concrete,IN,242,OHIO1,Legacy Data (Unknown Hauler),,Axle 1,,,True,ohio1,87,"Middleton Mechanical, LLC","Post Office Box 1387, Mansfield, OH, 44901",Sarah Pratt,4198860068,spratt@middletonmechanical.com,Job #3853,Job #3853,"Middleton Mechanical, LLC",N,1,2026-02-02T10:13:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T10:03:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T10:04:00,dev1,Screened Topsoil,22,screened topsoil,OUT,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T10:09:00,dev3,Screened Topsoil,22,screened topsoil,OUT,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 1, $75.00 ,"Empire Paving, LLC",Regency Hospital,Regency Hospital,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T10:23:00,emp729,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,295,EMP729,Empire,,Axle 1,,,True,emp729,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Regency Hospital,Regency Hospital,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T10:48:00,pet331,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,233,PET331,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,pet331,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Tandem, $90.00 ,InfraSource Construction LLC.,Scottsdale 2261850003,Scottsdale 2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T11:24:00,gan12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,189,GAN12,GANIM COMPANY,,Tandem,,PKE1045,True,gan12,150,InfraSource Construction LLC.,,,,,Scottsdale 2261850003,Scottsdale 2261850003,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T11:30:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T11:30:00,dev1,Screened Topsoil,22,screened topsoil,OUT,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Hydrovac, $500.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,Slop,IN,2026-04-13T11:39:00,tk057,Slop,23,slop,IN,65,TK057,Don Wartko,VAC Truck,HydVac,330-673-5252,,True,tk057,49,Don Wartko Construction,"975 Tallmadge Rd, Kent, OH, 44240",Jeannine Jones,3306735501,invoices@wartkoconstruction.com,Broadview Hts.,Broadview Hts.,Don Wartko Construction,N,1,2026-02-20T13:28:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T12:36:00,dev3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $330.00 ,MREX,Heinen's Warehouse (2722),2722,Screened Topsoil,OUT,2026-04-13T12:36:00,dev3,Screened Topsoil,22,screened topsoil,OUT,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T13:00:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 1, $75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,Broken Concrete,IN,2026-04-13T13:01:00,ohio1,Broken Concrete,11,broken concrete,IN,242,OHIO1,Legacy Data (Unknown Hauler),,Axle 1,,,True,ohio1,87,"Middleton Mechanical, LLC","Post Office Box 1387, Mansfield, OH, 44901",Sarah Pratt,4198860068,spratt@middletonmechanical.com,Job #3853,Job #3853,"Middleton Mechanical, LLC",N,1,2026-02-02T10:13:00
Tandem, $90.00 ,InfraSource Construction LLC.,Scottsdale 2261850003,Scottsdale 2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T13:16:00,gan12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,189,GAN12,GANIM COMPANY,,Tandem,,PKE1045,True,gan12,150,InfraSource Construction LLC.,,,,,Scottsdale 2261850003,Scottsdale 2261850003,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T14:22:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T14:22:00,dev3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Tandem, $90.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T14:24:00,hel19,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,293,HEL19,Legacy Data (Unknown Hauler),,Tandem,,,True,hel19,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Tandem, $90.00 ,InfraSource Construction LLC.,Scottsdale 2261850003,Scottsdale 2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T14:58:00,gan12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,189,GAN12,GANIM COMPANY,,Tandem,,PKE1045,True,gan12,150,InfraSource Construction LLC.,,,,,Scottsdale 2261850003,Scottsdale 2261850003,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Tandem, $90.00 ,ADVANCED ASPHALT PAVING INC.,Apartments Island - Middleburg Hts.,Apartments Island - Middleburg Hts.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T15:03:00,ad02,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,198,AD02,ADVANCED ASPHALT PAVING INC.,,Tandem,,PLH3212,True,ad02,149,ADVANCED ASPHALT PAVING INC.,,,,,Apartments Island - Middleburg Hts.,Apartments Island - Middleburg Hts.,Advanced Asphalt Paving Inc.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-13T15:58:00,dev3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T07:26:00,dev3,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T07:45:00,strick001,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,263,STRICK001,Legacy Data (Unknown Hauler),,Semi,,,True,strick001,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T07:55:00,jack205,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,454,JACK205,Legacy Data (Unknown Hauler),,Semi,,,True,jack205,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T08:00:00,dev1,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T08:09:00,dev3,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T08:26:00,strick001,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,263,STRICK001,Legacy Data (Unknown Hauler),,Semi,,,True,strick001,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T08:30:00,dc33,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,38,DC33,D. Crawford Trucking ,,Axle 4_5,440-670-1242,PJL9955,True,dc33,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T08:39:00,efh009,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,75,EFH009,EFH EXTREME FREIGHT HAULING,Blue Truck,Axle 4_5,,PMQ4314,True,efh009,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T08:40:00,jack205,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,454,JACK205,Legacy Data (Unknown Hauler),,Semi,,,True,jack205,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T08:50:00,dev3,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T09:06:00,strick001,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,263,STRICK001,Legacy Data (Unknown Hauler),,Semi,,,True,strick001,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T09:18:00,jack205,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,454,JACK205,Legacy Data (Unknown Hauler),,Semi,,,True,jack205,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T09:26:00,rl09,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,162,RL09,RL COLE,,Axle 4_5,216-707-9550,,True,rl09,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T09:30:00,dc33,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,38,DC33,D. Crawford Trucking ,,Axle 4_5,440-670-1242,PJL9955,True,dc33,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T09:37:00,dev1,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T09:44:00,strick001,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,263,STRICK001,Legacy Data (Unknown Hauler),,Semi,,,True,strick001,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T10:00:00,jack205,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,454,JACK205,Legacy Data (Unknown Hauler),,Semi,,,True,jack205,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T10:12:00,dev3,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Semi, $195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T10:21:00,strick001,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,263,STRICK001,Legacy Data (Unknown Hauler),,Semi,,,True,strick001,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T10:23:00,efh009,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,75,EFH009,EFH EXTREME FREIGHT HAULING,Blue Truck,Axle 4_5,,PMQ4314,True,efh009,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T10:45:00,dc33,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,38,DC33,D. Crawford Trucking ,,Axle 4_5,440-670-1242,PJL9955,True,dc33,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $66.00 ,MREX,Heinen's Warehouse (2722),2722,Compactable Fill Dirt (Pre Approval required),IN,2026-04-14T10:45:00,dev1,Compactable Fill Dirt (Pre Approval required),16,compactable fill dirt (pre approval required),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-14T10:52:00,hel26,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,272,HEL26,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,hel26,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
